text,label
哈哈哈 咱们 总是 这样 默契 的 同步 飞吻 ,1
不过 你 这 都 啥 赠品 我 买 的 时候 咋 啥 也 没 给 我 哈哈 ,1
送 一 松下 电饭煲 还有 一堆 碗碟 也 用不着 忧乐购 上 活动 挺 多 之前 锅碗瓢盆 啥 都 送 ,6
买 一 榨汁机 送 一 电饭煲 可 还行 哈哈哈 快用 吧 我 觉得 提子 榨汁 特 好喝 ,1
再也 不怕 水果 放坏 了 哈哈 ,1
这家 外卖 比到 店 好吃 ,2
哈哈 为什么 会 有 这样 的 事 ,1
我 也 不 知道 为什么 点 了 几次 外卖 有 螺蛳 粉 的 独特 味道 还 不错 去 店里 吃 了 两次 味道 就 一般 ,6
简直 攻略 了 哈哈 啊 哈哈 难道 老板 为了 外卖 评价 好评率 ,1
几乎 不看 国产 剧 的 表示 看 了 一 下午 情不自禁 的 笑 了 一 下午 ,1
不 说 他 拍 的 水平 怎么样 看 了 就是 少女 心 满满的 被 酥 到 不行 ,2
没有 什么 心思 吐槽 一心 被 甜 的 不行 ,2
对 对 对 对 对 这种 不虐 男女 主角 的 电视剧 真是 良心 看 的 神清气爽 没有 撕 逼 没有 误会 没有 第三者 插足 哈哈 ,1
因为 我们 没有 联系 过 啊 ,6
不 打扰 你 去 耍 朋友 晒 加上 开学 了 事情 又 多 ,6
我 又 没有 耍 朋友 好 吧 开学 事情 确实 比较 多 ,6
那 你 忙 哦 我 一天 事情 还 多得很 哦 ,6
头发 是 刚 拉完 直 ,6
我 永远 不会 赞 你 ,6
哈哈哈哈 哈哈哈 那 我 等等 就 取消 掉 ,1
哈哈哈 哈哈 你 要 学林 轩 是不是 ,1
我 替 龙哥 腿 冷 ,6
我 跟 你 讲 可厚 了 光腿 神器 ,6
你 腿 太 瘦 了 ,6
我 当 你 夸奖 我 啦 嘻嘻 嘻嘻 嘻 ,1
我 是 一名 三年级 小学生 如果 不让 我 上 热评 我 就 下载 王者 荣耀 ,6
我 二年级 王者 荣耀 都 打 了 半年 了 ,6
真 有意思 小学 二年级 你 会 背 木兰 辞 不 唧唧 复 唧唧 木兰 当户织 不闻 机杼 声 惟闻 女 叹息 接上 证明 自己 ,6
大学 二年级 大学 二年级 木兰 辞早 忘 干净 了 ,6
哦 哈哈哈哈 哈哈哈 开心 ,1
笑 屁 虽然 说 的 不是 你 但 你 也好 不 到哪去 ,6
证明 还有 比 我 低 的 ,6
是 啊 感觉 你 已经 为 负 了 可是 还有 更 低 的 ,6
我 都 后悔 买 这个 字母 床 了 都 是 实 木家具 味 太 难闻 了 ,5
哈哈哈 多 散散 味 再 弄 盆绿萝 我们 家人 太多 了 不买 上下 铺 住 不下 ,1
已经 散味 几年 了 还有 气死我了 ,5
哈哈哈 这 木头 有毒 ,1
请问 50 分钟 的 通话 和 300 的 短信 也 在 36 套餐 里 ,6
50 通话 是 使用 半年 后 免费 升级 的 长期 的 短信 是 所有 联通 号码 都 有 送 ,6
那要 自己 主动 申请 是 吗 还是 联通 会 自动 给 升级 ,6
半年 后会 有 各种 升级 通知 要 自己 去 联通 app 申请 ,6
和 lamer 的 面油 比 怎么样 ,6
lamer 滋润 度 没有 这个 高 我大 冬天 用 lamer 油是 不够 的 ,6
混油用 哪个 好 可以 预订 吗 ,6
混油 就 用 lamer 吧 使用 感 比较 清爽 有 现货 ,6
歇息 了 好久 啊 我 突然 看到 你 给 我 的 巧克力 ,6
我 也 是 刚刚 弄完 而已 还 没 吃饭 ,6
现在 应该 吃饱 很久 了 吧 我 觉得 我 需要 休养 几天 ,6
吃 了 师姐 煮 的 干贝 粥 好 满足 明天 要 写 作业 了 ,6
信 我 拔 的 时候 不疼 ,6
哦 我 的 牙医 快 告诉 我要 咋整 ,6
我 一下 拔 了 两个 接下来 好 几天 都 不 舒服 天天 喝 稀饭 ,3
打 麻药 的 时候 特别 疼 吗 为啥 还有 人拔 的 时候 还 需要 敲敲打打 的 啊 ,3
我 一个 打预防针 都 哭 的 人 都 觉得 打 麻药 不疼 就是 会 有点 涨 ,3
他们 偷偷 来看 的 ,6
你 才 美 要是 有 你 那样 的 脸 和 身材 我 就 不 健身 了 ,2
请 停止 我们 的 商业 互吹 ,6
我 可是 真心 的 ,2
我 差不多 也 是 这种 心态 到 了 该 干嘛 的 年龄 找个 合适 的 人结 了 ,6
婚姻 很 琐碎 如果 没有 爱情 就 不愿 去 包容 迁就 ,6
其实 花 段时间 了解 然后 结了 慢慢 再 爱 上 也 是 可以 的 吧 ,6
言情小说 里 叫 先 婚后 爱 ,6
也 可能 吧 我 觉得 ,6
说 的 是 我 吗 ,6
楚楚 仪仪 那么 讨人喜欢 怎么 可能 说 你 呀 么 么 哒 ,6
因为 我 在 背后 偷偷 和 你 说 了 小 师妹 ,6
放心 我会 忽视 这个 的 我 打死 都 不 远离 楚楚 仪仪 ,6
快 晒图 啊 让 我 鉴定 下 值不值 30 块 大洋 ,6
哈哈哈 娇柔 做作 的 猫子 在 看 封尘 七八年 的 画稿 过 几天 会 献丑 的 ,1
好 看看 你 的 童子功 ,6
不要 太 期待 没有 受过 神马 专业训练 只是 自己 胡乱 的 画画 ,6
我 靠 你 怎么 起 了 这么 恶心 的 名字 ,5
啊 哈哈哈哈 猥琐 吧 ,1
还好 没有 你 本人 猥琐 ,5
谢谢 你 个 死 胖子 你 什么 时候 来看 我 说 ,1
等 我 考完试 再说 吧 很 有 可能 是 明年 才能 去 看 你 了 你 一定 要 好好 活着 ,6
你 个 臭 不要脸 的 ,5
你 不 觉得 害怕 吗 你 是 一个 人住 吗 还是 合租 的 ,6
我 一个 人住 不 害怕 我 门锁 着 的 ,6
你 要 当心 人身安全 啊 现在 这 社会 太乱 了 坏 的 人会 起 坏心 的 ,6
就 我 那 大叔 还 挺帅 的 哈哈 ,1
你 也 太 厉害 了 吧 … 我 都 是 别人 夹 的 ,2
这个 需要 两人 以上 的 配合 嘛 ,6
我 就 负责 看 某人 夹 了 好多个 给 我 ,6
哎哟 这个 幸福 的 哩 ,2
你 最近 忙 的 差不多 了 吧 妈呀 我 现在 还 在 挤 公交 晚点 到校 ,6
差不多 啦 收拾 收拾 准备 回 深圳 了 ,6
哈哈 让 自己 忙 起来 没工夫 想 这些 ,1
是 哒 你 感觉 咋样 加油 哈 ,2
我 除了 抽血 出来 能 看 出来 有 问题 其他 检查 都 正常 而且 我 也 很 活跃 很 麻利 没有 啥 不 舒服 ,6
医生 咋 说 啥时候 剖 ,6
我 都 洗完 澡 了 做好 准备 最快 下午 ,6
要求 没有 其他 宠物 简直 拒绝 了 一大批 适合 的 领养人 其实 我 找 领养 的 时候 比较 希望 对方 是 单猫 家庭 两只 猫 一起 会 比较 有伴 ,6
两只 猫 很 容易 打架 我 就 怕 到时候 2 只 猫 关系 处理 不好 ,6
猫 在 宽松 的 环境 下 不会 有 很 强 的 争斗 一般 是 打闹 毕竟 没有 生存 的 压力 不 需要 去 拼命 ,6
这样 啊 我 没什么 经验 ,6
我 捡回去 的 最 多 就是 被 原住民 凶 一段时间 并 不会 有 生命危险 问题 不 大 ,6
困 人 天色 醉人 花气 午梦 扶头 ,6
醉 在 了 一池 香风 做 了 一帘 幽梦 哈哈 可爱 的 蓝精灵 晚上 好 ,1
晚上 好 烟雨 哥 ,2
可爱 的 蓝精灵 周末 愉快 哦 ,1
朋友 你 还 为 个 四 啊 ,6
我 讲 规矩 话 哎 ,6
晚上 还 搞 活动 啊 ,6
我 到 现在 还 没 睡觉 呢 ,6
难道 没 人 喜欢 西崎 吗 ,6
我 觉得 他 是 里面 最 善良 的 ,2
原着 杉下 生命 最后 的 日子 是 和 西崎在 一起 ,6
为什么 我 也 有点 觉得 安藤是 多 馀 的 哎 ,6
祝福 啊 永远 幸福 ,2
谢谢 宁少 的 祝福 很暖心 ,1
看到 你 有 了 归宿 很 开心 ,1
嘿嘿 善良 的 人 都 会 幸福 的 你 也 是 呢 ,1
你 这种 整容 女 永远 演 反派 被 人 讨厌 ,5
吃 不到 葡萄 说 葡萄 酸 的 也 就 你们 这些 井底之蛙 ,5
地震 怎么 没 吧 你 这种 人震死 ,5
举国 都 在 默哀 就 你 这个 垃圾 还 在 这里 说 开玩笑 老头 回 收拾 你 的 小心 了 ,5
怕 是 都 在 默哀 该震 死 的 没 死 不该 死的死 了 吧 ,5
小时候 长牙 都 这样 阿 还会 咬 你 耳朵 ,6
耳朵 怎么 咬 的 到 … 都 胖 的 跳 不 起来 了 ,6
可是 你们 高度 一样 阿 ,6
你 才 是 到 我 膝盖 那么 高 ,6
感觉 以后 我凯 有 女朋友 了 我 也 会 心碎 但是 还是 得 祝福 ,2
你们 一点 都 不 淡定 我 卡都生 两娃 了 ,6
我凯 刚 从 禁欲 系转 偶像剧 心碎 成渣 渣 ,3
啧啧 啧 瞧瞧 你们 不 哭 你 还有 机会 ,6
哈哈哈 我 梦见 欧巴 了 然而 他 一直 没有 露面 哈 啊哈 ,1
你 说 着急 不 着急 忧桑 不忧桑 ,6
白搭 不过 顺便 梦见 小爷 了 虽然 莫名其妙 的 ,6
在 梦里 能 见到 的 都 是 真爱咯 ,6
我 也 爱 他 超级 喜欢 ,2
看 他 一季 季 成长 起来 第三季 真的 好看 ,2
第三季 每个 造型 都 美 最后 和 黄 执中 对垒 好 心疼 他 我 一直 没看 完 那期 ,2
总决赛 那期 嘛 我 也 没 看巧 了 ,6
哈哈哈哈 哈哈哈 第四季 他 又 回归 啦 超 开心 ,1
最新 一期 我 也 看 啦 wuli 东北 名媛 大 美玲 ,2
锐锐 我 最近 终于 可以 吃 辣 了 突然 不吃 辣 感觉 湿气 排 不 出去 特别 水肿 ,3
恭喜 恭喜 我 都 好久没 吃 辣 了 ,2
要 吃 辣排 湿气 对 身体 好 啊 哈哈 很 有 道理 ,1
对 的 其实 吃 辣 很 好 的 ,2
好 喜欢 图 5 偷偷 告诉 我 用 的 什么 软件 ,2
悄悄 告诉 你 用 vsco 调色 的 ,6
哈哈哈 我 也 用 事实证明 还是 要 底版 好 例如 你 ,1
慢慢 多试试 就 好 了 ,6
不 了解 情况 啊 听说 好像 是 晨曦 后援 群里 有人 那 啥 ,6
不聊 这 话题 今天 馀 枫家 贴 吧 活动 你 去 了 吗 ,6
三楼 就是 我 啊 被 蒋 姑娘 删 了 桑心 了 就 没 去 ,6
哈哈 我 抢 了 很多 妹子 ,1
敲 好听 ,2
谢谢 好久不见 啊 哈哈 ,1
感觉 敲 温柔 连 着 上 了 几个 星期 班 的 我 感觉 轻松 了 一点 ,2
都 开始 上班 啦 辛苦 啦 抱 ,1
现在 去 云南旅游 的 人 怎么 说 呢 要么 有病 要么 脑残 ,5
呵呵 云南旅游 治理 有 问题 不说 反倒 怪 去 旅游 的 人 ,5
从 去年 到 现在 你 自己 算算 出 了 多少 事 了 ,5
所以 咯 中国 干脆 抛弃 云南 多好 ,5
努力 不 一定 可以 出人头地 但是 不 努力 一定 没前途 我 昨天 刚 被车撞 了 今天 照样 工作 ,3
要紧 么 恩 你 真是 我 的 榜样 加油 ,2
没 大事 膝盖 有 丁点 不 舒服 年轻 的 时候 吃苦 是 福 真的 没有 磨难 就 没有 坚强 ,6
恩 是 啊 只不过 有时 真的 可 难过 了 ,6
从 西北 旺 下班 了 明天 晚上 八点 798 的 课 明天 下午 去 做 b 超 ,6
好 吧 加油 自己 路上 小心 ,3
前 几天 我 还 在 问 健身房 里 的 哥们 女生 胸 是不是 和 男生 的 一样 能练 大 ,6
脂肪 咋练 大 然后 你 哥们 咋 说 ,6
他 说 只能 防止 下垂 塑型 这些 大是 不行 的 ,6
看吧 我 说 啥 呢 中年 发福 呢 ,6
鸟 不 拉屎 的 地 你 还 去 工作 了 你 连 鸟 的 骨气 都 没有 ,6
没 啊 我 去 玩 的 不是 工作 ,6
你 不是 工作 吗 玩 有钱人 寄点 吃 的 过来 么 我 都 快 穷死 了 ,6
工作 没找 那 寄毛 吃 的 啊 给 你 一分 红包 自己 买 ,6
一分 红包 一份 红包 买 张 电影票 算了 长城 我 还 没 看 呢 ,6
伟大 只是 缩水 了 ,6
哈哈 被 崽 压扁 哒 ,1
教育 好 他 让 他 注意 点 撒 ,6
话 说 闪闪 小美女 的 周岁 照 还 不照 么 你 这 当妈 的 太 不 上心 了 吧 ,6
照照 照照 … 等 你 有 时间 且 孩子 她 爸 也 休息 的 时候 咱们 再 约 ,6
老师 你好 江苏 会 如何 呢 会 不会 降雨 也 比较 多 呢 ,6
往后 再 看 江苏 的 梅雨季 一般 要 6 月 下旬 7 月 上旬 这个 时候 的 主 雨带 在 华南地区 ,6
感觉 有 的 时候 江苏 梅雨 好 短 短短 二十几天 ,6
多 了 少 了 都 不行 旱涝 都 受不了 ,6
呵呵 呵呵 看 你 脸 都 僵 了 华谊 为了 帮 你 洗白 没少花 功夫 吧 ,5
管 你 什么 事 ,5
我 说 说 而已 又关 你 什么 事 ,5
如果 你 不 喜欢 郑恺 别 在 这 搅 屎 棍 去 你 喜欢 的 明星 那 ,5
你 可以 多 做 piu 了 我 发现 这个 塑形 效果 特 好 ,2
骨架 问题 肩是 宽 盘古 是 宽 无法 改造 ,6
我 觉得 肩宽 穿 欧美 风格 的 衣服 很 美 中国 妹子 大都 削肩 厉害 ,2
对 所以 我 也 喜欢 欧美 风 的 ,2
你 今天 加入 辣 ,6
换 了 手机 就 加入 了 昨天 制丝 搞 保养 早上 我 去 了 动力 在 你们 总控 待 到 10 点 下午 带 班长 就让 我 拖地 去 了 ,6
我嗦 的 就是 你 终于 参与 到 保养 中 了 ,6
额 我们 一个月 前 就 保养 过女 更衣室 ,6
我 以为 你 是 都 逃掉 的 那种 ,6
基本上 都 跑 然后 主任 或者 带 班长 会 一个 电话 打 给 你 要 你 回来 干活 ,6
确实 有 我 去 的 一家 米家 也 有 ,5
这么 严重 的 漏光 拿来 当 展示 机 是不是 太 尴尬 了 ,5
当时 就 辣 着 我 眼睛 了 不过 人多 我 没 吭声 ,5
这 屏幕 真机 应该 真的 辣 眼睛 ,5
金 哥哥 大 v 诶 我 也 要 ,6
帅 吧 其实 很 简单 把 正式 执照 上传 就 可以 了 一天 就是 大 v 了 ,2
哈哈哈 光秃秃 的 一个 飞行员 认证 会 不会 太 浮夸 ,1
你 会 看到 更 多 ,6
哇 靠 好 丰盛 ,2
哈哈 吃 过 没有 群光 广场 下面 的 干锅 ,1
好像 没有 吃 过 如何 嘛 ,6
我 都 吃 了 一年 了 很 好吃 ,2
好 快 啊 祝 幸福 啊 ,2
是 很快 啊 但是 突然 有点 恐婚 了 ,4
哈哈哈 婚前 恐惧症 也 算是 正常 啦 ,1
结婚 其实 还 早 就 只是 两家 父母 见面 谈 下次 订婚 我 就 已经 非常 恐惧 了 ,4
不 出 香炉 的 打死 ,5
一看 就是 妹子 我 也 不好 骂 她 ,5
那 就 反复 说 香炉 玩琴 女 香炉 都 不出 玩个 锤子 等 着 输 吧 嘲讽 一波 先 说 ,5
最后 还是 被 队友 带 赢 了 还 抢 了 无数 人头 心情 复杂 ,6
多 走走 再 回来 分享 心得 哦 要是 真的 不累 我 也 买 平底鞋 星人 真的 需要 一双 不累 的 鞋 ,6
好哇 我 琢磨 要是 不 累 回头 去 上海 的 店里 再 试试 金色 或 银色 的 ,2
哈哈 金脚 大王 银脚 大王 ,1
对 嘛 看来 亲是 赵小姐 的 真 粉儿 ,6
亲爱 的 你 这个 软件 是 记账 的 么 ,6
是 的 呀 满 好 用 的 叫 挖 财 ,6
嗯 嗯 我 也 去 下个 哈哈 ,1
养成 记账 好 习惯 ,2
我 记账 的 不过 我 很 原始 的 我 用纸 头 和 笔 哈哈 ,1
我 以前 也 是 纸笔 老是 要 忘记 的 ,6
刘老师 我 英语 不好 会 不会 遗传 给 我 儿子 啊 ,6
你 英语 还 不好 那 让 英语 盲们 怎么办 啊 ,6
让 他们 消息 我 以后 找 媳妇 就 只 剩 英语 好 的 了 ,6
太 狠毒 啦 ,5
说 的 实话 最 讨厌 那种 跟风 一窝蜂 瞎 起哄 完 了 之后 根本 不 知道 自己 在 说 什么 的 人 ,5
群氓 总是 被 外表 和 事物 的 结果 所 吸引 而 这个 世界 里 尽 是 群氓 ,5
可气 的 是 流氓 瞎 掰掰 的 能力 还 挺 强 然后 有 一堆 愚昧 不 自知 的 人屁 颠儿 屁 颠儿 地 跟 在 后面 ,5
对 个人 来说 置之不理 是 最佳 方案 但是 按照 它 的 影响力 来说 对 社会 是 危险 的 ,5
果然 还是 理想 状态 啊 ,6
你 不是 有 你 的 龟壳 盖 着 么 ,6
头 也 要 冒出来 看路 的 嘛 ,6
淋不死 你 的 放心 ,6
当然 我 死 了 你 要 伤心 的 ,3
婚后 生活 很 和谐 哦 ,2
都 是 假象 哦 天天 吵架 哦 ,6
那 早点 崩 了 好 吗 ,6
好 的 我 去 嫁给 黄宗泽 ,6
mini 是 正常 的 4 换过 屏幕 小圆点 也 失灵 了 ,6
mini 打算 卖 多少 哇 ipad4 呢 ,6
不 打算 卖 啦 都 是 1213 年 买 的 速度 很慢 啦 你 去 淘宝 搜 搜 新机 也 不要 很贵 的 ,6
好 吧 ipad4 能 卖 吗 ,6
故宫 现在 好 可爱 ,2
惊艳 了 哈哈哈 意外 哈哈 啊 哈哈 不 知道 这个 好会 有 吗 ,1
故宫 现在 真的 开挂 了 以后 有 机会 再 去 玩玩 看 ,2
而且 工艺品 也 超级 好看 呜呜 呜 只是 我 没 钱 哈哈哈哈 ,1
我 感觉 都 吃腻 了 这家 特别 是 咖喱 牛腩 ,5
我 难得 吃 到 还是 觉得 无比 啊 ,6
那 你 过 了 年 再 来 我们 再 去 ,6
好滴 好 滴 我 有 优惠券 ,6
我们 也 攒 了 不少 哈哈 ,1
花絮 里 你 弹钢琴 那段 真的 超帅 的 不过 除了 bigbang 的 那个 歌 我 想 知道 另 一首 叫 啥 名字 找 半个 月 了 不 知道 叫 啥 ,2
这 是 他 写 的 新歌 还 没 发行 呢 我 也 很 期待 ,6
就是 有 saynosayno 的 这个 是 新歌 是 吧 ,6
是 的 希望 他 可以 早点 发吧 ,6
真 得 我 因为 我们 宿舍 一个 变态 现在 讨厌 重庆 ,5
变态 怎么 变态 了 ,6
恶心 你 想像 不出 的 恶心 ,5
我 非常 好奇 快 说 说 ,6
母亲 实则 要 比 女儿 反叛 二元 对立 在 她 身上 展现 的 淋漓尽致 ,6
我 不 喜欢 女儿 那个 角色 设定 自私 蛮横 硬伤 太 多 ,5
我 喜欢 母亲 和 弟弟 ,2
哈哈哈 哈哈 我 也 弟弟 太 可爱 了 吧 ,1
画风 真的 好 小 清新 千万 不要 告诉 我 你 是 大叔 ,6
的确 是 业 馀 爱好 画画 然 并 卵 ,6
大叔 你 成功 地 刷新 了 我 的 三观 谢谢 ,6
这 很 正常 好多 画家 并 不能 靠 画画 谋生 ,6
明明 可以 靠 才能 你 却 要 靠 体力 难为 你 了 ,6
哇 好 美的 女子 呀 ,2
这位 小妹妹 真 会 说话 ,1
那 当然 我 可 喜欢 你 了 一直 都 在 关注 你 呢 ,2
爱 我 你 就 亲亲 我 爱 我 你 就 抱抱 我 ,1
就 像 你 说 的 最 多 六次 大姨妈 咱 又 能 在 一起 了 哈哈 ,1
貌似 一次 我们 就 能 见 了 哈哈 ,1
今天 定 了 壁纸 准备 走电 韩风 ,6
韩风木有 欧美 风 好看 啊 哈哈 ,1
你 就 不能 让 我 小 清新 一下 ,6
老师 想 请教 您 下 建科院 今天 没 走 我 觉得 明天 情况 很 不好 你 怎么 看 这个 股 ,6
高位 接盘 明早 不出 等 着 吃 两顿 面 ,6
明天 不 看好 ,6
最 简单 的 法子 打开 60 分钟 k 找到 macd kdj 指标 自己 琢磨 一下 ,6
情况 不妙 每次 设置 不好 止 赢 止损 位 ,6
是 竹马 党 并且 也 喜欢 洼田 正孝 这个 人 ,2
点头 点头 我 也 喜欢 他 的 其实 我 觉得 他 蛮 好看 的 ,2
我 也 觉得 迷 之 好看 ,2
4444 有 褶子 我 觉得 都 好看 的 ,2
下 作 我 淘宝 电影 有 十元 抵用券 给 你 了 ,6
其实 你 不 觉得 你 比 我 更 需要 嘛 ,6
我要 没用 啊 你 要说 约 妹子 我 就 醉 了 约 妹子 看 电影 是 最 失败 的 一种 选择 ,6
为 咩 好看 可以 一起 欣赏 愉快 的 交流 不 好看 可以 一起 痛快 的 吐 槽 吖 不是 谈资 多多 ,6
你们 看 电影 还 说话 啊 注意 素质 ,6
吸吸 欧气 我 超 喜欢 这张 ,2
嘿嘿 金币 池 突然 惊喜 不过 这 张卡 属性 特别 一般 了 emm 三 属性 ,1
长得 超 好看 啊 哈哈 ,1
对 啊 现在 是 超 可爱 了 很 有 活力 了 这个 洛洛 ,2
必然 是 做梦 都 梦 不到 的 帝都 ,6
那 福州 又 不是 帝都 ,6
亲 您 这话 不是 问号 么 我 就 回答 了 下 ,6
哈哈 我 的 重音 在 会 字 上 ,1
我 靠 牛 逼 ,2
我超 开心 每天 除了 拿 快递 算 运动 就 没动 过 然后 还 瘦 了 八斤 ,1
牛 逼 服 你 ,2
我 现在 只 希望 我 回 学校 也 可以 这样 ,6
买 的 书 到 了 啊 ,6
嗯 我 想 投诉 打包 员 啊 有 三 本书 角 和 一本 书脊 都 被 折 到 了 好 心疼 ,3
会 不会 是 快递 的 原因 买 书 每次 走 京东 自己 的 快递 书 都 ok 但 一 走 星程 就 有 那么 点 问题 ,6
卓越 和 京东 每次 都 是 星程 送 的 可以 选 京东 自己 的 快递 么 ,6
要 在 京东 的 配送 范围 内 才能 选 基本 就是 市区 加 花溪 主城区 ,6
今天 凉快 天天 这样 就 好 了 ,6
据说 过 几天 要 降温 ,6
春装 还 没轮 一遍 毛衣 还 没 洗完 收 起来 请 给 我 一个 完整 的 春天 ,6
是不是 在 北方 呆 太久 以为 我们 这 也 是 有 春天 的 ,6
我 就 喜欢 这种 的 哈哈哈 ,1
哈哈哈 那 你 肯定 也 喜欢 蛇果 ,1
对 还 喜欢 小小的 嘎 拉 苹果 ,2
对 对 对 旮旯 苹果 我 也 超级 喜欢 而且 便宜 ,2
